name,description,category,subcategory,price,image_url,local_image_path,features
Wildcraft Unisex Black Backpack,Unisex Backpacks in Black for Casual,Accessories,Bags,68.0,/static/images/fashion_19918.jpg,static/images/fashion_19918.jpg,"{""main_category"": ""accessories"", ""subcategory"": ""bags"", ""colors"": [""black""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""unisex"", ""article_type"": ""backpacks"", ""season"": ""winter"", ""year"": 2015}"
John Players Men Check Blue Shirt,Men Shirts in Blue for Casual,Apparel,Topwear,109.0,/static/images/fashion_22359.jpg,static/images/fashion_22359.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""blue""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""shirts"", ""season"": ""summer"", ""year"": 2011}"
Lotto Women XL Kelly Pink Slippers,Women Flip Flops in Pink for Casual,Footwear,Flip Flops,74.0,/static/images/fashion_19124.jpg,static/images/fashion_19124.jpg,"{""main_category"": ""footwear"", ""subcategory"": ""flip flops"", ""colors"": [""pink""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""flip flops"", ""season"": ""fall"", ""year"": 2011}"
Image Men Sunglasses,Men Sunglasses in Brown for Casual,Accessories,Eyewear,100.0,/static/images/fashion_16950.jpg,static/images/fashion_16950.jpg,"{""main_category"": ""accessories"", ""subcategory"": ""eyewear"", ""colors"": [""brown""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""sunglasses"", ""season"": ""winter"", ""year"": 2016}"
Mineral Women Grey Skirt,Women Skirts in Grey for Casual,Apparel,Bottomwear,104.0,/static/images/fashion_49654.jpg,static/images/fashion_49654.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""bottomwear"", ""colors"": [""grey""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""skirts"", ""season"": ""summer"", ""year"": 2012}"
Lucera Women Silver Pendant,Women Pendant in Silver for Casual,Accessories,Jewellery,136.0,/static/images/fashion_48786.jpg,static/images/fashion_48786.jpg,"{""main_category"": ""accessories"", ""subcategory"": ""jewellery"", ""colors"": [""silver""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""pendant"", ""season"": ""summer"", ""year"": 2013}"
ADIDAS Men's Slim Fit White T-shirt,Men Tshirts in White for Sports,Apparel,Topwear,99.0,/static/images/fashion_2049.jpg,static/images/fashion_2049.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""white""], ""patterns"": [], ""style"": [""sports""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""tshirts"", ""season"": ""summer"", ""year"": 2010}"
Levis Men Comfort Style White Innerwear Vest,Men Innerwear Vests in White for Casual,Apparel,Innerwear,132.0,/static/images/fashion_17882.jpg,static/images/fashion_17882.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""innerwear"", ""colors"": [""white""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""innerwear vests"", ""season"": ""summer"", ""year"": 2016}"
Maxima Men Silver Dial Attivo Watch,Men Watches in Silver for Casual,Accessories,Watches,127.0,/static/images/fashion_44977.jpg,static/images/fashion_44977.jpg,"{""main_category"": ""accessories"", ""subcategory"": ""watches"", ""colors"": [""silver""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""watches"", ""season"": ""winter"", ""year"": 2016}"
Mother Earth Women Printed Yellow Kurta,Women Kurtas in Yellow for Ethnic,Apparel,Topwear,69.0,/static/images/fashion_33019.jpg,static/images/fashion_33019.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""yellow""], ""patterns"": [], ""style"": [""ethnic""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""kurtas"", ""season"": ""summer"", ""year"": 2012}"
Lee Cooper Men Black Sports Shoes,Men Sports Shoes in Black for Sports,Footwear,Shoes,89.0,/static/images/fashion_41439.jpg,static/images/fashion_41439.jpg,"{""main_category"": ""footwear"", ""subcategory"": ""shoes"", ""colors"": [""black""], ""patterns"": [], ""style"": [""sports""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""sports shoes"", ""season"": ""fall"", ""year"": 2012}"
Peter England Unisex Black One Dayer Black Trolley Bag,Unisex Trolley Bag in Black for Casual,Accessories,Bags,73.0,/static/images/fashion_39523.jpg,static/images/fashion_39523.jpg,"{""main_category"": ""accessories"", ""subcategory"": ""bags"", ""colors"": [""black""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""unisex"", ""article_type"": ""trolley bag"", ""season"": ""summer"", ""year"": 2012}"
JAG Men Black Leather Wallet,Men Wallets in Black for Casual,Accessories,Wallets,62.0,/static/images/fashion_52812.jpg,static/images/fashion_52812.jpg,"{""main_category"": ""accessories"", ""subcategory"": ""wallets"", ""colors"": [""black""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""wallets"", ""season"": ""summer"", ""year"": 2012}"
Lee Men Blue Chicago Fit Jeans,Men Jeans in Blue for Casual,Apparel,Bottomwear,99.0,/static/images/fashion_11349.jpg,static/images/fashion_11349.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""bottomwear"", ""colors"": [""blue""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""jeans"", ""season"": ""summer"", ""year"": 2017}"
United Colors of Benetton Men Black T-shirt,Men Tshirts in Black for Casual,Apparel,Topwear,142.0,/static/images/fashion_24892.jpg,static/images/fashion_24892.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""black""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""tshirts"", ""season"": ""fall"", ""year"": 2011}"
Tonga Women Grey Top,Women Tops in Grey for Casual,Apparel,Topwear,64.0,/static/images/fashion_58514.jpg,static/images/fashion_58514.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""grey""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""tops"", ""season"": ""summer"", ""year"": 2012}"
Puma Women Kuris Silver & Grey Sports Shoes,Women Sports Shoes in Silver for Sports,Footwear,Shoes,75.0,/static/images/fashion_33825.jpg,static/images/fashion_33825.jpg,"{""main_category"": ""footwear"", ""subcategory"": ""shoes"", ""colors"": [""silver""], ""patterns"": [], ""style"": [""sports""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""sports shoes"", ""season"": ""summer"", ""year"": 2012}"
Femella Women Yellow & Blue Scarf,Women Scarves in Yellow for Casual,Accessories,Scarves,90.0,/static/images/fashion_25940.jpg,static/images/fashion_25940.jpg,"{""main_category"": ""accessories"", ""subcategory"": ""scarves"", ""colors"": [""yellow""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""scarves"", ""season"": ""summer"", ""year"": 2012}"
Nike Men Red Delhi T-shirt,Men Tshirts in Red for Casual,Apparel,Topwear,87.0,/static/images/fashion_38637.jpg,static/images/fashion_38637.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""red""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""tshirts"", ""season"": ""summer"", ""year"": 2012}"
Puma Men Cavallino Black Shoe,Men Casual Shoes in Black for Casual,Footwear,Shoes,146.0,/static/images/fashion_5896.jpg,static/images/fashion_5896.jpg,"{""main_category"": ""footwear"", ""subcategory"": ""shoes"", ""colors"": [""black""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""casual shoes"", ""season"": ""summer"", ""year"": 2011}"
Gini and Jony Boy's Kaleb White Brown Infant Kidswear,Men Shirts in White for Casual,Apparel,Topwear,94.0,/static/images/fashion_4944.jpg,static/images/fashion_4944.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""white""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""shirts"", ""season"": ""summer"", ""year"": 2011}"
Wrangler Men Dirt Riders White T-Shirts,Men Tshirts in White for Casual,Apparel,Topwear,111.0,/static/images/fashion_10861.jpg,static/images/fashion_10861.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""white""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""tshirts"", ""season"": ""fall"", ""year"": 2011}"
FNF Rust Wedding Collection Sari,Women Sarees in Rust for Ethnic,Apparel,Saree,50.0,/static/images/fashion_59600.jpg,static/images/fashion_59600.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""saree"", ""colors"": [""rust""], ""patterns"": [], ""style"": [""ethnic""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""sarees"", ""season"": ""fall"", ""year"": 2012}"
French Connection Women Multi Stripe Hand Bag,Women Handbags in Multi for Casual,Accessories,Bags,96.0,/static/images/fashion_42846.jpg,static/images/fashion_42846.jpg,"{""main_category"": ""accessories"", ""subcategory"": ""bags"", ""colors"": [""multi""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""handbags"", ""season"": ""summer"", ""year"": 2012}"
Allen Solly Woman Purple Bangle,Women Bracelet in Purple for Casual,Accessories,Jewellery,78.0,/static/images/fashion_35128.jpg,static/images/fashion_35128.jpg,"{""main_category"": ""accessories"", ""subcategory"": ""jewellery"", ""colors"": [""purple""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""bracelet"", ""season"": ""winter"", ""year"": 2012}"
Facit Men Black Brief,Men Briefs in Black for Casual,Apparel,Innerwear,58.0,/static/images/fashion_47508.jpg,static/images/fashion_47508.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""innerwear"", ""colors"": [""black""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""briefs"", ""season"": ""summer"", ""year"": 2016}"
Do u speak Green Girls Olive 3/4 Pant,Girls Capris in Olive for Casual,Apparel,Bottomwear,73.0,/static/images/fashion_54923.jpg,static/images/fashion_54923.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""bottomwear"", ""colors"": [""olive""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""girls"", ""article_type"": ""capris"", ""season"": ""summer"", ""year"": 2012}"
Police Women Passion Deo,Women Deodorant in Pink for Casual,Personal Care,Fragrance,144.0,/static/images/fashion_43994.jpg,static/images/fashion_43994.jpg,"{""main_category"": ""personal care"", ""subcategory"": ""fragrance"", ""colors"": [""pink""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""deodorant"", ""season"": ""spring"", ""year"": 2017}"
U.S. Polo Assn. Men Printed  Steeple Grey Tshirt,Men Tshirts in Grey for Casual,Apparel,Topwear,128.0,/static/images/fashion_17278.jpg,static/images/fashion_17278.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""grey""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""tshirts"", ""season"": ""fall"", ""year"": 2011}"
Mark Taylor Men Printed Maroon T-shirt,Men Tshirts in Maroon for Casual,Apparel,Topwear,138.0,/static/images/fashion_31588.jpg,static/images/fashion_31588.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""maroon""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""tshirts"", ""season"": ""summer"", ""year"": 2012}"
Vans Men Maroon & Grey Era Shoes,Men Casual Shoes in Maroon for Casual,Footwear,Shoes,142.0,/static/images/fashion_49492.jpg,static/images/fashion_49492.jpg,"{""main_category"": ""footwear"", ""subcategory"": ""shoes"", ""colors"": [""maroon""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""casual shoes"", ""season"": ""summer"", ""year"": 2012}"
Manchester United Men Printed White Tshirt,Men Tshirts in White for Casual,Apparel,Topwear,80.0,/static/images/fashion_18230.jpg,static/images/fashion_18230.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""white""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""tshirts"", ""season"": ""fall"", ""year"": 2011}"
ADIDAS Men Grey Striped T-shirt,Men Tshirts in Grey for Casual,Apparel,Topwear,121.0,/static/images/fashion_23871.jpg,static/images/fashion_23871.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""grey""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""tshirts"", ""season"": ""fall"", ""year"": 2011}"
Indigo Nation Men Bling Red Black Shirts,Men Shirts in Purple for Casual,Apparel,Topwear,117.0,/static/images/fashion_9667.jpg,static/images/fashion_9667.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""purple""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""shirts"", ""season"": ""fall"", ""year"": 2011}"
Puma Men Poly Knitted Black Tracksuit,Men Tracksuits in Black for Sports,Apparel,Bottomwear,148.0,/static/images/fashion_16198.jpg,static/images/fashion_16198.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""bottomwear"", ""colors"": [""black""], ""patterns"": [], ""style"": [""sports""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""tracksuits"", ""season"": ""fall"", ""year"": 2011}"
Jealous 21 Women's Red Peace T-shirt,Women Tshirts in Red for Casual,Apparel,Topwear,103.0,/static/images/fashion_3953.jpg,static/images/fashion_3953.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""red""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""tshirts"", ""season"": ""summer"", ""year"": 2011}"
Fossil Men Quartz Black Dial Chronograph Watch JR1303,Men Watches in Black for Casual,Accessories,Watches,95.0,/static/images/fashion_29745.jpg,static/images/fashion_29745.jpg,"{""main_category"": ""accessories"", ""subcategory"": ""watches"", ""colors"": [""black""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""watches"", ""season"": ""winter"", ""year"": 2016}"
W Women Printed Black Kurta,Women Kurtas in Black for Ethnic,Apparel,Topwear,147.0,/static/images/fashion_28697.jpg,static/images/fashion_28697.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""black""], ""patterns"": [], ""style"": [""ethnic""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""kurtas"", ""season"": ""summer"", ""year"": 2012}"
Puma Men Solid Blue Track Pants,Men Track Pants in Blue for Casual,Apparel,Bottomwear,88.0,/static/images/fashion_12538.jpg,static/images/fashion_12538.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""bottomwear"", ""colors"": [""blue""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""track pants"", ""season"": ""fall"", ""year"": 2011}"
Scullers Men Red Check Shirt,Men Shirts in Red for Casual,Apparel,Topwear,137.0,/static/images/fashion_8587.jpg,static/images/fashion_8587.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""red""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""shirts"", ""season"": ""fall"", ""year"": 2011}"
Sepia Women Pink Top,Women Tops in Pink for Casual,Apparel,Topwear,98.0,/static/images/fashion_42248.jpg,static/images/fashion_42248.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""pink""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""tops"", ""season"": ""summer"", ""year"": 2012}"
Lucera Women Silver Pendant,Women Pendant in Silver for Casual,Accessories,Jewellery,122.0,/static/images/fashion_48772.jpg,static/images/fashion_48772.jpg,"{""main_category"": ""accessories"", ""subcategory"": ""jewellery"", ""colors"": [""silver""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""pendant"", ""season"": ""summer"", ""year"": 2013}"
Levis Men Comfort Style Grey Innerwear Vest,Men Innerwear Vests in Grey for Casual,Apparel,Innerwear,126.0,/static/images/fashion_17876.jpg,static/images/fashion_17876.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""innerwear"", ""colors"": [""grey""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""innerwear vests"", ""season"": ""summer"", ""year"": 2016}"
Park Avenue Men Black Sunglasses,Men Sunglasses in Black for Casual,Accessories,Eyewear,118.0,/static/images/fashion_30668.jpg,static/images/fashion_30668.jpg,"{""main_category"": ""accessories"", ""subcategory"": ""eyewear"", ""colors"": [""black""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""sunglasses"", ""season"": ""winter"", ""year"": 2016}"
John Miller Men Red Striped Shirt,Men Shirts in Red for Formal,Apparel,Topwear,105.0,/static/images/fashion_9455.jpg,static/images/fashion_9455.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""red""], ""patterns"": [], ""style"": [""formal""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""shirts"", ""season"": ""fall"", ""year"": 2011}"
Puma Women Essential Skinny Black 3/4 Pant,Women Capris in Black for Sports,Apparel,Bottomwear,52.0,/static/images/fashion_18002.jpg,static/images/fashion_18002.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""bottomwear"", ""colors"": [""black""], ""patterns"": [], ""style"": [""sports""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""capris"", ""season"": ""summer"", ""year"": 2011}"
Maxima Women Silver Dial Watch,Women Watches in Silver for Casual,Accessories,Watches,133.0,/static/images/fashion_44983.jpg,static/images/fashion_44983.jpg,"{""main_category"": ""accessories"", ""subcategory"": ""watches"", ""colors"": [""silver""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""watches"", ""season"": ""winter"", ""year"": 2016}"
Baggit Women White Capri Taj Belt,Women Belts in White for Casual,Accessories,Belts,55.0,/static/images/fashion_38405.jpg,static/images/fashion_38405.jpg,"{""main_category"": ""accessories"", ""subcategory"": ""belts"", ""colors"": [""white""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""belts"", ""season"": ""summer"", ""year"": 2012}"
Kiara Women Brown Handbag,Women Handbags in Brown for Casual,Accessories,Bags,84.0,/static/images/fashion_53934.jpg,static/images/fashion_53934.jpg,"{""main_category"": ""accessories"", ""subcategory"": ""bags"", ""colors"": [""brown""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""handbags"", ""season"": ""summer"", ""year"": 2012}"
Nabaiji Swimming Goggles Blue Black,Unisex Swimwear in Blue for Sports,Apparel,Bottomwear,88.0,/static/images/fashion_1638.jpg,static/images/fashion_1638.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""bottomwear"", ""colors"": [""blue""], ""patterns"": [], ""style"": [""sports""], ""material"": """", ""brand"": """", ""gender"": ""unisex"", ""article_type"": ""swimwear"", ""season"": ""fall"", ""year"": 2010}"
Lino Perros Women Leatherite Brown Handbag,Women Handbags in Brown for Casual,Accessories,Bags,138.0,/static/images/fashion_25188.jpg,static/images/fashion_25188.jpg,"{""main_category"": ""accessories"", ""subcategory"": ""bags"", ""colors"": [""brown""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""handbags"", ""season"": ""winter"", ""year"": 2015}"
Reid & Taylor Men Formal Black Belt,Men Belts in Black for Casual,Accessories,Belts,116.0,/static/images/fashion_24866.jpg,static/images/fashion_24866.jpg,"{""main_category"": ""accessories"", ""subcategory"": ""belts"", ""colors"": [""black""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""belts"", ""season"": ""summer"", ""year"": 2012}"
Fabindia Silver Earrings,Women Earrings in Silver for Casual,Accessories,Jewellery,58.0,/static/images/fashion_53108.jpg,static/images/fashion_53108.jpg,"{""main_category"": ""accessories"", ""subcategory"": ""jewellery"", ""colors"": [""silver""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""earrings"", ""season"": ""winter"", ""year"": 2016}"
Kiara Women Sequins Copper Handbag,Women Handbags in Copper for Casual,Accessories,Bags,78.0,/static/images/fashion_21528.jpg,static/images/fashion_21528.jpg,"{""main_category"": ""accessories"", ""subcategory"": ""bags"", ""colors"": [""copper""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""handbags"", ""season"": ""winter"", ""year"": 2015}"
Spice Art Women Black Handbag,Women Handbags in Black for Casual,Accessories,Bags,82.0,/static/images/fashion_59432.jpg,static/images/fashion_59432.jpg,"{""main_category"": ""accessories"", ""subcategory"": ""bags"", ""colors"": [""black""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""handbags"", ""season"": ""summer"", ""year"": 2012}"
Allen Solly Women Red Shorts,Women Shorts in Red for Casual,Apparel,Bottomwear,53.0,/static/images/fashion_32903.jpg,static/images/fashion_32903.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""bottomwear"", ""colors"": [""red""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""shorts"", ""season"": ""summer"", ""year"": 2012}"
UCB Men's Johny Collar With Two Tone Grey T-shirt,Men Tshirts in Grey for Casual,Apparel,Topwear,129.0,/static/images/fashion_6079.jpg,static/images/fashion_6079.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""grey""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""tshirts"", ""season"": ""summer"", ""year"": 2011}"
ADIDAS Men Sports White Sports Shoes,Men Sports Shoes in White for Sports,Footwear,Shoes,110.0,/static/images/fashion_12960.jpg,static/images/fashion_12960.jpg,"{""main_category"": ""footwear"", ""subcategory"": ""shoes"", ""colors"": [""white""], ""patterns"": [], ""style"": [""sports""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""sports shoes"", ""season"": ""fall"", ""year"": 2011}"
ADIDAS Men Black Jersey,Men Tshirts in Black for Sports,Apparel,Topwear,71.0,/static/images/fashion_29321.jpg,static/images/fashion_29321.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""black""], ""patterns"": [], ""style"": [""sports""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""tshirts"", ""season"": ""summer"", ""year"": 2012}"
Buckaroo Men loma Tan Casual Shoes,Men Casual Shoes in Tan for Casual,Footwear,Shoes,81.0,/static/images/fashion_9031.jpg,static/images/fashion_9031.jpg,"{""main_category"": ""footwear"", ""subcategory"": ""shoes"", ""colors"": [""tan""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""casual shoes"", ""season"": ""winter"", ""year"": 2011}"
Timberland Unisex Hiker Round Lace Shoe Accessories,Unisex Shoe Laces in Black for Casual,Accessories,Shoe Accessories,95.0,/static/images/fashion_6845.jpg,static/images/fashion_6845.jpg,"{""main_category"": ""accessories"", ""subcategory"": ""shoe accessories"", ""colors"": [""black""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""unisex"", ""article_type"": ""shoe laces"", ""season"": ""summer"", ""year"": 2011}"
Reebok Reebounce Women Perfumes,Women Perfume and Body Mist in White for Casual,Personal Care,Fragrance,116.0,/static/images/fashion_18466.jpg,static/images/fashion_18466.jpg,"{""main_category"": ""personal care"", ""subcategory"": ""fragrance"", ""colors"": [""white""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""perfume and body mist"", ""season"": ""spring"", ""year"": 2017}"
Arrow Woman Blue Shirt,Women Shirts in Blue for Casual,Apparel,Topwear,119.0,/static/images/fashion_26369.jpg,static/images/fashion_26369.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""blue""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""shirts"", ""season"": ""summer"", ""year"": 2012}"
Doodle Kids Boy Check Green Shirt,Men Shirts in Green for Casual,Apparel,Topwear,139.0,/static/images/fashion_33489.jpg,static/images/fashion_33489.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""green""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""shirts"", ""season"": ""summer"", ""year"": 2012}"
Carlton London Women Blue & Cream Shoes,Women Casual Shoes in Blue for Casual,Footwear,Shoes,106.0,/static/images/fashion_59056.jpg,static/images/fashion_59056.jpg,"{""main_category"": ""footwear"", ""subcategory"": ""shoes"", ""colors"": [""blue""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""casual shoes"", ""season"": ""winter"", ""year"": 2012}"
Fila Men Lobato Black Casual Shoes,Men Casual Shoes in Black for Casual,Footwear,Shoes,129.0,/static/images/fashion_15379.jpg,static/images/fashion_15379.jpg,"{""main_category"": ""footwear"", ""subcategory"": ""shoes"", ""colors"": [""black""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""casual shoes"", ""season"": ""summer"", ""year"": 2012}"
Rocia Women Black & Brown Sandals,Women Flats in Black for Casual,Footwear,Shoes,59.0,/static/images/fashion_45409.jpg,static/images/fashion_45409.jpg,"{""main_category"": ""footwear"", ""subcategory"": ""shoes"", ""colors"": [""black""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""flats"", ""season"": ""winter"", ""year"": 2012}"
John Players Men Beige Shorts,Men Trousers in Beige for Casual,Apparel,Bottomwear,72.0,/static/images/fashion_56822.jpg,static/images/fashion_56822.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""bottomwear"", ""colors"": [""beige""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""trousers"", ""season"": ""summer"", ""year"": 2012}"
